dt , barometer (mbar), pressure (mbar), altimeter (mbar), inTemp (C), outTemp (C), inHumidity	 (%), outHumidity	 (%), rainRate (mm/hour), rain (mm), dewpoint (C), windchill (C), heatindex (C), ET (mm), rxCheckPercent	 (%), windSpeed (m/s), windDir (grad), windGust (m/s), windGustDir (grad)
2023-11-21 08:18:00, 976.014, 976.014, 975.715, 27.3, 0.2, 8, 61, 0.0, 0.0, -6.5, -4.7, 0.2, 0.0, 90, 4.9, 247.5, 5.8, 292.5
2023-11-21 08:19:00, 976.116, 976.116, 975.816, 27.4, 0.2, 9, 62, 0.0, 0.0, -6.2, -3.4, 0.2, 0.0, 81, 3.1, 202.5, 5.8, 315.0
2023-11-21 08:20:00, 976.014, 976.014, 975.715, 27.4, 0.1, 9, 63, 0.0, 0.0, -6.1, -6.2, 0.1, 0.0, 81, 8.0, 270.0, 10.7, 247.5
2023-11-21 08:21:00, 976.014, 976.014, 975.715, 27.4, 0.1, 8, 63, 0.0, 0.0, -6.1, -5.5, 0.1, 0.0, 90, 6.3, 247.5, 9.4, 247.5
2023-11-21 08:22:00, 976.116, 976.116, 975.816, 27.4, 0.0, 8, 64, 0.0, 0.0, -6.0, -5.1, 0.0, 0.0, 85, 5.4, 225.0, 9.8, 315.0
2023-11-21 08:23:00, 976.082, 976.082, 975.782, 27.3, 0.0, 8, 64, 0.0, 0.0, -6.0, -3.6, 0.0, 0.0, 85, 3.1, 202.5, 4.5, 225.0
2023-11-21 08:24:00, 975.913, 975.913, 975.613, 27.3, 0.0, 8, 63, 0.0, 0.0, -6.2, -3.2, 0.0, 0.0, 81, 2.7, 22.5, 4.0, 315.0
2023-11-21 08:25:00, 975.642, 975.642, 975.342, 27.4, 0.0, 9, 62, 0.0, 0.0, -6.4, -5.8, 0.0, 0.0, 90, 6.7, 270.0, 12.1, 270.0
2023-11-21 08:26:00, 976.014, 976.014, 975.715, 27.4, 0.1, 9, 61, 0.0, 0.0, -6.6, -6.6, 0.1, 0.0, 81, 8.9, 270.0, 13.9, 292.5
2023-11-21 08:27:00, 976.116, 976.116, 975.816, 27.3, 0.1, 8, 61, 0.0, 0.0, -6.5, -5.2, 0.1, 0.0, 85, 5.8, 270.0, 8.0, 270.0
2023-11-21 08:28:00, 975.981, 975.981, 975.681, 27.3, 0.1, 8, 61, 0.0, 0.0, -6.5, -4.7, 0.1, 0.0, 90, 4.9, 270.0, 6.7, 270.0
2023-11-21 08:29:00, 976.048, 976.048, 975.748, 27.3, 0.1, 9, 61, 0.0, 0.0, -6.5, -4.5, 0.1, 0.0, 81, 4.5, 270.0, 6.7, 270.0
2023-11-21 08:30:00, 976.184, 976.184, 975.884, 27.3, 0.2, 8, 61, 0.0, 0.0, -6.5, -5.4, 0.2, 0.0, 90, 6.3, 270.0, 10.3, 270.0
2023-11-21 08:31:00, 976.116, 976.116, 975.816, 27.3, 0.2, 8, 61, 0.0, 0.0, -6.5, -5.4, 0.2, 0.0, 81, 6.3, 270.0, 7.6, 270.0
2023-11-21 08:32:00, 976.014, 976.014, 975.715, 27.3, 0.2, 8, 61, 0.0, 0.0, -6.5, -4.1, 0.2, 0.0, 85, 4.0, 270.0, 6.7, 270.0
2023-11-21 08:33:00, 975.981, 975.981, 975.681, 27.3, 0.2, 8, 61, 0.0, 0.0, -6.5, -4.9, 0.2, 0.0, 90, 5.4, 247.5, 9.8, 270.0
2023-11-21 08:34:00, 975.879, 975.879, 975.579, 27.3, 0.2, 8, 61, 0.0, 0.0, -6.5, -3.8, 0.2, 0.0, 81, 3.6, 225.0, 5.8, 225.0
2023-11-21 08:35:00, 975.845, 975.845, 975.545, 27.3, 0.2, 8, 61, 0.0, 0.0, -6.5, -3.4, 0.2, 0.0, 85, 3.1, 225.0, 4.0, 0.0
2023-11-21 08:36:00, 975.845, 975.845, 975.545, 27.3, 0.2, 8, 61, 0.0, 0.0, -6.5, -5.1, 0.2, 0.0, 81, 5.8, 270.0, 7.6, 270.0
2023-11-21 08:37:00, 975.981, 975.981, 975.681, 27.3, 0.2, 8, 61, 0.0, 0.0, -6.5, -3.4, 0.2, 0.0, 94, 3.1, 270.0, 5.8, 247.5
2023-11-21 08:38:00, 976.658, 976.658, 976.358, 27.3, 0.2, 8, 61, 0.0, 0.0, -6.5, -3.0, 0.2, 0.0, 77, 2.7, 270.0, 4.0, 315.0
2023-11-21 08:39:00, 976.658, 976.658, 976.358, 27.4, 0.2, 9, 61, 0.0, 0.0, -6.5, -4.9, 0.2, 0.0, 81, 5.4, 270.0, 8.5, 270.0
2023-11-21 08:40:00, 976.014, 976.014, 975.715, 27.4, 0.2, 8, 61, 0.0, 0.0, -6.5, -4.9, 0.2, 0.0, 85, 5.4, 247.5, 7.6, 247.5
2023-11-21 08:41:00, 976.014, 976.014, 975.715, 27.3, 0.2, 8, 61, 0.0, 0.0, -6.5, -4.9, 0.2, 0.0, 81, 5.4, 225.0, 8.5, 270.0
2023-11-21 08:42:00, 976.048, 976.048, 975.748, 27.3, 0.2, 8, 61, 0.0, 0.0, -6.5, -5.8, 0.2, 0.0, 85, 7.2, 270.0, 9.8, 247.5
2023-11-21 08:43:00, 975.947, 975.947, 975.647, 27.3, 0.2, 8, 60, 0.0, 0.0, -6.7, -4.7, 0.2, 0.0, 85, 4.9, 225.0, 8.5, 247.5
2023-11-21 08:44:00, 975.879, 975.879, 975.579, 27.3, 0.2, 8, 60, 0.0, 0.0, -6.6, -5.1, 0.2, 0.0, 81, 5.8, 270.0, 9.4, 247.5
2023-11-21 08:45:00, 975.947, 975.947, 975.647, 27.2, 0.2, 8, 60, 0.0, 0.0, -6.6, -5.1, 0.2, 0.0, 85, 5.8, 270.0, 8.5, 247.5
2023-11-21 08:46:00, 975.913, 975.913, 975.613, 27.2, 0.2, 8, 61, 0.0, 0.0, -6.4, -6.4, 0.2, 0.0, 85, 8.9, 270.0, 12.1, 270.0
2023-11-21 08:47:00, 975.913, 975.913, 975.613, 27.2, 0.2, 8, 61, 0.0, 0.0, -6.4, -3.3, 0.2, 0.0, 85, 3.1, 270.0, 5.4, 247.5
2023-11-21 08:48:00, 975.879, 975.879, 975.579, 27.2, 0.2, 8, 61, 0.0, 0.0, -6.5, -4.7, 0.2, 0.0, 85, 4.9, 292.5, 6.3, 270.0
2023-11-21 08:49:00, 975.981, 975.981, 975.681, 27.2, 0.2, 9, 62, 0.0, 0.0, -6.2, -4.9, 0.2, 0.0, 90, 5.4, 270.0, 8.0, 292.5
2023-11-21 08:50:00, 975.947, 975.947, 975.647, 27.2, 0.2, 8, 62, 0.0, 0.0, -6.2, -3.4, 0.2, 0.0, 81, 3.1, 270.0, 6.7, 292.5
2023-11-21 08:51:00, 976.082, 976.082, 975.782, 27.2, 0.1, 8, 62, 0.0, 0.0, -6.3, -5.0, 0.1, 0.0, 81, 5.4, 225.0, 9.8, 157.5
2023-11-21 08:52:00, 976.150, 976.150, 975.850, 27.2, 0.1, 8, 61, 0.0, 0.0, -6.5, -4.5, 0.1, 0.0, 85, 4.5, 180.0, 8.5, 180.0
2023-11-21 08:53:00, 976.014, 976.014, 975.715, 27.2, 0.1, 9, 61, 0.0, 0.0, -6.5, -3.5, 0.1, 0.0, 90, 3.1, 337.5, 5.4, 202.5
2023-11-21 08:54:00, 975.879, 975.879, 975.579, 27.3, 0.2, 8, 62, 0.0, 0.0, -6.2, -5.1, 0.2, 0.0, 81, 5.8, 270.0, 10.7, 270.0
2023-11-21 08:55:00, 976.048, 976.048, 975.748, 27.3, 0.1, 9, 62, 0.0, 0.0, -6.3, -5.4, 0.1, 0.0, 81, 6.3, 292.5, 9.4, 292.5
2023-11-21 08:56:00, 976.184, 976.184, 975.884, 27.3, 0.1, 10, 62, 0.0, 0.0, -6.3, -5.0, 0.1, 0.0, 81, 5.4, 270.0, 8.9, 270.0
2023-11-21 08:57:00, 976.082, 976.082, 975.782, 27.3, 0.1, 9, 62, 0.0, 0.0, -6.3, -4.5, 0.1, 0.0, 81, 4.5, 247.5, 8.0, 292.5
2023-11-21 08:58:00, 976.048, 976.048, 975.748, 27.3, 0.2, 9, 62, 0.0, 0.0, -6.2, -4.9, 0.2, 0.0, 90, 5.4, 270.0, 11.2, 270.0
2023-11-21 08:59:00, 976.082, 976.082, 975.782, 27.3, 0.2, 8, 61, 0.0, 0.0, -6.5, -5.4, 0.2, 0.0, 85, 6.3, 270.0, 8.9, 270.0
2023-11-21 09:00:00, 975.845, 975.845, 975.545, 27.3, 0.2, 9, 61, 0.0, 0.0, -6.5, -3.8, 0.2, 0.0, 81, 3.6, 270.0, 5.4, 270.0
2023-11-21 09:01:00, 976.150, 976.150, 975.850, 27.3, 0.2, 9, 61, 0.0, 0.0, -6.5, -4.9, 0.2, 0.0, 81, 5.4, 247.5, 7.6, 247.5
2023-11-21 09:02:00, 976.218, 976.218, 975.918, 27.3, 0.2, 8, 60, 0.0, 0.0, -6.7, -3.4, 0.2, 0.0, 85, 3.1, 270.0, 5.8, 270.0
2023-11-21 09:03:00, 976.014, 976.014, 975.715, 27.4, 0.2, 9, 60, 0.0, 0.0, -6.7, -4.7, 0.2, 0.0, 85, 4.9, 180.0, 8.5, 225.0
2023-11-21 09:04:00, 976.218, 976.218, 975.918, 27.3, 0.2, 8, 59, 0.0, 0.0, -6.8, -4.0, 0.2, 0.0, 85, 4.0, 270.0, 5.4, 247.5
2023-11-21 09:05:00, 976.082, 976.082, 975.782, 27.3, 0.2, 8, 59, 0.0, 0.0, -6.8, -5.3, 0.2, 0.0, 85, 6.3, 225.0, 8.5, 270.0
2023-11-21 09:06:00, 976.082, 976.082, 975.782, 27.3, 0.3, 8, 58, 0.0, 0.0, -7.0, -4.8, 0.3, 0.0, 85, 5.4, 202.5, 7.2, 225.0
2023-11-21 09:07:00, 976.014, 976.014, 975.715, 27.3, 0.3, 8, 57, 0.0, 0.0, -7.2, -4.2, 0.3, 0.0, 81, 4.5, 202.5, 6.7, 225.0
2023-11-21 09:08:00, 976.082, 976.082, 975.782, 27.2, 0.4, 8, 58, 0.0, 0.0, -6.9, -4.1, 0.4, 0.0, 85, 4.5, 247.5, 7.6, 270.0
2023-11-21 09:09:00, 976.082, 976.082, 975.782, 27.2, 0.4, 8, 58, 0.0, 0.0, -6.9, -4.9, 0.4, 0.0, 90, 5.8, 270.0, 8.0, 247.5
2023-11-21 09:10:00, 976.082, 976.082, 975.782, 27.2, 0.4, 8, 58, 0.0, 0.0, -6.9, -3.8, 0.4, 0.0, 81, 4.0, 247.5, 5.4, 270.0
2023-11-21 09:11:00, 976.048, 976.048, 975.748, 27.2, 0.4, 8, 58, 0.0, 0.0, -6.9, -2.7, 0.4, 0.0, 85, 2.7, 202.5, 3.6, 202.5
2023-11-21 09:12:00, 976.014, 976.014, 975.715, 27.2, 0.4, 8, 58, 0.0, 0.0, -6.9, -3.8, 0.4, 0.0, 85, 4.0, 247.5, 6.3, 225.0
2023-11-21 09:13:00, 976.218, 976.218, 975.918, 27.2, 0.4, 8, 58, 0.0, 0.0, -6.9, -3.8, 0.4, 0.0, 81, 4.0, 202.5, 5.8, 225.0
2023-11-21 09:14:00, 976.353, 976.353, 976.053, 27.2, 0.4, 8, 59, 0.0, 0.0, -6.7, -4.4, 0.4, 0.0, 90, 4.9, 270.0, 9.4, 247.5
2023-11-21 09:15:00, 976.387, 976.387, 976.087, 27.1, 0.3, 8, 60, 0.0, 0.0, -6.5, -5.2, 0.3, 0.0, 85, 6.3, 270.0, 9.4, 270.0
2023-11-21 09:16:00, 976.285, 976.285, 975.985, 27.1, 0.3, 8, 60, 0.0, 0.0, -6.5, -3.2, 0.3, 0.0, 85, 3.1, 270.0, 5.8, 270.0
2023-11-21 09:17:00, 976.184, 976.184, 975.884, 27.1, 0.3, 8, 59, 0.0, 0.0, -6.7, -4.7, 0.3, 0.0, 81, 5.4, 292.5, 7.6, 247.5
2023-11-21 09:18:00, 976.048, 976.048, 975.748, 27.1, 0.3, 8, 60, 0.0, 0.0, -6.5, -5.2, 0.3, 0.0, 85, 6.3, 270.0, 9.4, 270.0
2023-11-21 09:19:00, 976.387, 976.387, 976.087, 27.1, 0.3, 8, 60, 0.0, 0.0, -6.5, -5.4, 0.3, 0.0, 85, 6.7, 247.5, 8.0, 225.0
2023-11-21 09:20:00, 976.319, 976.319, 976.019, 27.1, 0.3, 8, 60, 0.0, 0.0, -6.5, -4.7, 0.3, 0.0, 81, 5.4, 225.0, 7.2, 225.0
2023-11-21 09:21:00, 976.252, 976.252, 975.952, 27.1, 0.3, 8, 60, 0.0, 0.0, -6.6, -4.0, 0.3, 0.0, 85, 4.0, 180.0, 5.8, 202.5
2023-11-21 09:22:00, 976.252, 976.252, 975.952, 27.1, 0.3, 8, 60, 0.0, 0.0, -6.6, -2.9, 0.3, 0.0, 81, 2.7, 315.0, 5.8, 247.5
2023-11-21 09:23:00, 976.252, 976.252, 975.952, 27.1, 0.3, 8, 61, 0.0, 0.0, -6.4, -2.4, 0.3, 0.0, 81, 2.2, 202.5, 3.6, 292.5
2023-11-21 09:24:00, 976.184, 976.184, 975.884, 27.1, 0.2, 8, 62, 0.0, 0.0, -6.2, -3.3, 0.2, 0.0, 85, 3.1, 315.0, 5.8, 292.5
2023-11-21 09:25:00, 976.184, 976.184, 975.884, 27.2, 0.2, 9, 63, 0.0, 0.0, -6.0, -5.6, 0.2, 0.0, 81, 6.7, 270.0, 8.5, 270.0
2023-11-21 09:26:00, 976.285, 976.285, 975.985, 27.2, 0.2, 8, 62, 0.0, 0.0, -6.2, -4.1, 0.2, 0.0, 85, 4.0, 292.5, 8.5, 270.0
2023-11-21 09:27:00, 976.184, 976.184, 975.884, 27.2, 0.2, 9, 62, 0.0, 0.0, -6.2, -4.4, 0.2, 0.0, 85, 4.5, 292.5, 7.6, 270.0
2023-11-21 09:28:00, 976.184, 976.184, 975.884, 27.2, 0.1, 9, 63, 0.0, 0.0, -6.1, -5.2, 0.1, 0.0, 85, 5.8, 292.5, 7.6, 270.0
2023-11-21 09:29:00, 976.387, 976.387, 976.087, 27.2, 0.1, 9, 63, 0.0, 0.0, -6.1, -5.4, 0.1, 0.0, 81, 6.3, 202.5, 10.3, 247.5
2023-11-21 09:30:00, 976.150, 976.150, 975.850, 27.2, 0.1, 8, 62, 0.0, 0.0, -6.3, -3.5, 0.1, 0.0, 94, 3.1, 157.5, 4.9, 247.5
2023-11-21 09:31:00, 976.184, 976.184, 975.884, 27.2, 0.1, 9, 63, 0.0, 0.0, -6.1, -4.5, 0.1, 0.0, 81, 4.5, 225.0, 5.8, 225.0
2023-11-21 09:32:00, 976.252, 976.252, 975.952, 27.2, 0.1, 8, 63, 0.0, 0.0, -6.1, -2.7, 0.1, 0.0, 77, 2.2, 202.5, 3.6, 247.5
2023-11-21 09:33:00, 976.116, 976.116, 975.816, 27.2, 0.1, 8, 63, 0.0, 0.0, -6.1, -3.1, 0.1, 0.0, 85, 2.7, 270.0, 4.0, 270.0
2023-11-21 09:34:00, 976.285, 976.285, 975.985, 27.2, 0.1, 8, 63, 0.0, 0.0, -6.1, -4.5, 0.1, 0.0, 77, 4.5, 270.0, 8.0, 270.0
2023-11-21 09:35:00, 976.285, 976.285, 975.985, 27.2, 0.1, 8, 62, 0.0, 0.0, -6.3, -5.5, 0.1, 0.0, 94, 6.3, 225.0, 11.6, 225.0
2023-11-21 09:36:00, 976.218, 976.218, 975.918, 27.2, 0.1, 8, 63, 0.0, 0.0, -6.1, -5.3, 0.1, 0.0, 81, 5.8, 225.0, 8.5, 270.0
2023-11-21 09:37:00, 976.218, 976.218, 975.918, 27.2, 0.1, 8, 62, 0.0, 0.0, -6.3, -4.8, 0.1, 0.0, 81, 4.9, 225.0, 6.3, 225.0
2023-11-21 09:38:00, 976.252, 976.252, 975.952, 27.2, 0.1, 8, 62, 0.0, 0.0, -6.3, -4.2, 0.1, 0.0, 85, 4.0, 270.0, 5.8, 247.5
2023-11-21 09:39:00, 976.184, 976.184, 975.884, 27.1, 0.1, 8, 62, 0.0, 0.0, -6.3, -2.6, 0.1, 0.0, 77, 2.2, 225.0, 4.9, 225.0
2023-11-21 09:40:00, 976.353, 976.353, 976.053, 27.1, 0.1, 8, 61, 0.0, 0.0, -6.5, -4.5, 0.1, 0.0, 90, 4.5, 270.0, 8.0, 270.0
2023-11-21 09:41:00, 976.353, 976.353, 976.053, 27.2, 0.1, 8, 61, 0.0, 0.0, -6.5, -5.2, 0.1, 0.0, 81, 5.8, 225.0, 7.2, 202.5
2023-11-21 09:42:00, 976.218, 976.218, 975.918, 27.1, 0.1, 8, 60, 0.0, 0.0, -6.7, -4.2, 0.1, 0.0, 81, 4.0, 225.0, 7.2, 225.0
2023-11-21 09:43:00, 976.218, 976.218, 975.918, 27.1, 0.2, 8, 60, 0.0, 0.0, -6.7, 0.2, 0.2, 0.0, 90, 0.9, 225.0, 2.2, 225.0
2023-11-21 09:44:00, 976.387, 976.387, 976.087, 27.1, 0.2, 8, 61, 0.0, 0.0, -6.5, -3.4, 0.2, 0.0, 81, 3.1, 270.0, 5.4, 22.5
2023-11-21 09:45:00, 976.252, 976.252, 975.952, 27.1, 0.2, 8, 61, 0.0, 0.0, -6.5, -3.8, 0.2, 0.0, 85, 3.6, 225.0, 6.3, 225.0
2023-11-21 09:46:00, 976.184, 976.184, 975.884, 27.1, 0.2, 8, 61, 0.0, 0.0, -6.5, -3.0, 0.2, 0.0, 90, 2.7, 270.0, 3.6, 202.5
2023-11-21 09:47:00, 976.150, 976.150, 975.850, 27.1, 0.2, 8, 61, 0.0, 0.0, -6.5, -3.8, 0.2, 0.0, 85, 3.6, 202.5, 4.9, 225.0
2023-11-21 09:48:00, 976.252, 976.252, 975.952, 27.1, 0.1, 8, 61, 0.0, 0.0, -6.5, -3.5, 0.1, 0.0, 81, 3.1, 270.0, 4.5, 270.0
2023-11-21 09:49:00, 976.285, 976.285, 975.985, 27.1, 0.1, 8, 61, 0.0, 0.0, -6.5, -2.1, 0.1, 0.0, 81, 1.8, 270.0, 2.7, 270.0
2023-11-21 09:50:00, 976.116, 976.116, 975.816, 27.1, 0.1, 9, 61, 0.0, 0.0, -6.5, 0.1, 0.1, 0.0, 85, 0.4, 270.0, 0.9, 270.0
2023-11-21 09:51:00, 976.218, 976.218, 975.918, 27.2, 0.1, 9, 62, 0.0, 0.0, -6.3, 0.1, 0.1, 0.0, 85, 1.3, 270.0, 2.7, 247.5
2023-11-21 09:52:00, 976.319, 976.319, 976.019, 27.2, 0.1, 8, 62, 0.0, 0.0, -6.3, -2.1, 0.1, 0.0, 85, 1.8, 225.0, 3.1, 225.0
2023-11-21 09:53:00, 976.319, 976.319, 976.019, 27.2, 0.1, 8, 61, 0.0, 0.0, -6.6, -3.1, 0.1, 0.0, 81, 2.7, 270.0, 4.0, 270.0
2023-11-21 09:54:00, 976.455, 976.455, 976.155, 27.2, 0.1, 8, 61, 0.0, 0.0, -6.6, -3.9, 0.1, 0.0, 81, 3.6, 270.0, 5.4, 247.5
2023-11-21 09:55:00, 976.285, 976.285, 975.985, 27.2, 0.1, 8, 61, 0.0, 0.0, -6.6, -4.5, 0.1, 0.0, 81, 4.5, 157.5, 5.4, 157.5
2023-11-21 09:56:00, 976.252, 976.252, 975.952, 27.3, 0.1, 9, 61, 0.0, 0.0, -6.5, -4.7, 0.1, 0.0, 94, 4.9, 270.0, 7.2, 292.5
2023-11-21 09:57:00, 976.285, 976.285, 975.985, 27.3, 0.1, 9, 61, 0.0, 0.0, -6.5, -4.7, 0.1, 0.0, 85, 4.9, 292.5, 8.5, 292.5
2023-11-21 09:58:00, 976.387, 976.387, 976.087, 27.3, 0.1, 9, 61, 0.0, 0.0, -6.5, -5.2, 0.1, 0.0, 81, 5.8, 270.0, 8.5, 270.0
2023-11-21 09:59:00, 976.353, 976.353, 976.053, 27.3, 0.1, 8, 61, 0.0, 0.0, -6.5, -4.7, 0.1, 0.0, 85, 4.9, 225.0, 6.7, 247.5
2023-11-21 10:00:00, 976.252, 976.252, 975.952, 27.3, 0.1, 8, 60, 0.0, 0.0, -6.7, -2.6, 0.1, 0.0, 85, 2.2, 247.5, 5.4, 225.0
2023-11-21 10:01:00, 976.285, 976.285, 975.985, 27.3, 0.1, 9, 60, 0.0, 0.0, -6.7, -5.0, 0.1, 0.0, 85, 5.4, 225.0, 6.7, 225.0
2023-11-21 10:02:00, 976.319, 976.319, 976.019, 27.3, 0.2, 8, 60, 0.0, 0.0, -6.7, -4.9, 0.2, 0.0, 85, 5.4, 225.0, 8.5, 247.5
2023-11-21 10:03:00, 976.319, 976.319, 976.019, 27.3, 0.2, 8, 60, 0.0, 0.0, -6.7, -4.4, 0.2, 0.0, 81, 4.5, 292.5, 6.7, 292.5
2023-11-21 10:04:00, 976.319, 976.319, 976.019, 27.3, 0.2, 8, 60, 0.0, 0.0, -6.7, -4.7, 0.2, 0.0, 85, 4.9, 270.0, 8.5, 247.5
2023-11-21 10:05:00, 976.387, 976.387, 976.087, 27.3, 0.2, 8, 60, 0.0, 0.0, -6.7, -4.1, 0.2, 0.0, 81, 4.0, 270.0, 6.3, 247.5
2023-11-21 10:06:00, 976.353, 976.353, 976.053, 27.3, 0.2, 8, 60, 0.0, 0.0, -6.7, -4.9, 0.2, 0.0, 81, 5.4, 270.0, 8.0, 270.0
2023-11-21 10:07:00, 976.455, 976.455, 976.155, 27.2, 0.2, 8, 60, 0.0, 0.0, -6.7, -4.4, 0.2, 0.0, 90, 4.5, 247.5, 6.7, 247.5
2023-11-21 10:08:00, 976.252, 976.252, 975.952, 27.3, 0.2, 8, 59, 0.0, 0.0, -6.9, -4.4, 0.2, 0.0, 81, 4.5, 292.5, 6.7, 270.0
2023-11-21 10:09:00, 976.218, 976.218, 975.918, 27.3, 0.2, 9, 60, 0.0, 0.0, -6.6, -5.1, 0.2, 0.0, 85, 5.8, 225.0, 7.6, 225.0
2023-11-21 10:10:00, 976.319, 976.319, 976.019, 27.3, 0.2, 8, 60, 0.0, 0.0, -6.6, -3.3, 0.2, 0.0, 85, 3.1, 225.0, 4.5, 225.0
2023-11-21 10:11:00, 976.319, 976.319, 976.019, 27.2, 0.2, 8, 60, 0.0, 0.0, -6.6, -3.7, 0.2, 0.0, 81, 3.6, 247.5, 4.5, 225.0
2023-11-21 10:12:00, 976.353, 976.353, 976.053, 27.2, 0.2, 8, 60, 0.0, 0.0, -6.7, -2.0, 0.2, 0.0, 90, 1.8, 270.0, 3.1, 270.0
2023-11-21 10:13:00, 976.252, 976.252, 975.952, 27.3, 0.2, 9, 60, 0.0, 0.0, -6.7, 0.2, 0.2, 0.0, 81, 1.3, 247.5, 2.2, 247.5
2023-11-21 10:14:00, 976.353, 976.353, 976.053, 27.3, 0.2, 8, 60, 0.0, 0.0, -6.7, -4.4, 0.2, 0.0, 85, 4.5, 247.5, 8.5, 247.5
2023-11-21 10:15:00, 976.522, 976.522, 976.222, 27.3, 0.2, 8, 60, 0.0, 0.0, -6.7, -5.4, 0.2, 0.0, 81, 6.3, 225.0, 11.6, 247.5
2023-11-21 10:16:00, 976.252, 976.252, 975.952, 27.3, 0.2, 8, 60, 0.0, 0.0, -6.7, -3.8, 0.2, 0.0, 81, 3.6, 247.5, 5.8, 247.5
2023-11-21 10:17:00, 976.285, 976.285, 975.985, 27.2, 0.2, 8, 60, 0.0, 0.0, -6.6, -5.5, 0.2, 0.0, 94, 6.7, 225.0, 12.1, 270.0
2023-11-21 10:18:00, 976.218, 976.218, 975.918, 27.2, 0.2, 8, 60, 0.0, 0.0, -6.6, -4.0, 0.2, 0.0, 81, 4.0, 270.0, 6.3, 247.5
2023-11-21 10:19:00, 976.252, 976.252, 975.952, 27.2, 0.2, 8, 60, 0.0, 0.0, -6.6, -4.6, 0.2, 0.0, 85, 4.9, 270.0, 8.5, 270.0
2023-11-21 10:20:00, 976.116, 976.116, 975.816, 27.2, 0.2, 8, 60, 0.0, 0.0, -6.6, -5.3, 0.2, 0.0, 85, 6.3, 270.0, 8.0, 270.0
2023-11-21 10:21:00, 976.319, 976.319, 976.019, 27.2, 0.2, 8, 60, 0.0, 0.0, -6.6, -4.8, 0.2, 0.0, 85, 5.4, 247.5, 6.7, 292.5
2023-11-21 10:22:00, 976.252, 976.252, 975.952, 27.2, 0.2, 8, 60, 0.0, 0.0, -6.6, -4.3, 0.2, 0.0, 81, 4.5, 247.5, 6.3, 270.0
2023-11-21 10:23:00, 976.319, 976.319, 976.019, 27.2, 0.2, 8, 61, 0.0, 0.0, -6.5, -3.4, 0.2, 0.0, 85, 3.1, 247.5, 3.6, 247.5
2023-11-21 10:24:00, 976.150, 976.150, 975.850, 27.1, 0.2, 8, 61, 0.0, 0.0, -6.5, -3.8, 0.2, 0.0, 85, 3.6, 270.0, 5.4, 157.5
2023-11-21 10:25:00, 976.319, 976.319, 976.019, 27.2, 0.2, 8, 61, 0.0, 0.0, -6.5, -3.0, 0.2, 0.0, 81, 2.7, 270.0, 4.9, 225.0
2023-11-21 10:26:00, 975.981, 975.981, 975.681, 27.2, 0.1, 8, 61, 0.0, 0.0, -6.5, -5.0, 0.1, 0.0, 90, 5.4, 337.5, 8.0, 292.5
2023-11-21 10:27:00, 976.252, 976.252, 975.952, 27.2, 0.1, 9, 61, 0.0, 0.0, -6.5, -4.5, 0.1, 0.0, 81, 4.5, 270.0, 6.7, 270.0
2023-11-21 10:28:00, 976.353, 976.353, 976.053, 27.2, 0.1, 9, 62, 0.0, 0.0, -6.3, -3.1, 0.1, 0.0, 90, 2.7, 247.5, 3.1, 247.5
2023-11-21 10:29:00, 976.387, 976.387, 976.087, 27.3, 0.1, 8, 62, 0.0, 0.0, -6.3, -2.7, 0.1, 0.0, 85, 2.2, 225.0, 2.7, 225.0
2023-11-21 10:30:00, 976.387, 976.387, 976.087, 27.3, 0.0, 8, 62, 0.0, 0.0, -6.4, -3.6, 0.0, 0.0, 81, 3.1, 247.5, 4.5, 247.5
2023-11-21 10:31:00, 976.522, 976.522, 976.222, 27.3, 0.0, 8, 62, 0.0, 0.0, -6.4, -3.2, 0.0, 0.0, 85, 2.7, 247.5, 3.6, 247.5
2023-11-21 10:32:00, 976.556, 976.556, 976.256, 27.3, 0.0, 8, 62, 0.0, 0.0, -6.4, -3.6, 0.0, 0.0, 81, 3.1, 292.5, 7.6, 270.0
2023-11-21 10:33:00, 976.285, 976.285, 975.985, 27.3, 0.0, 9, 62, 0.0, 0.0, -6.4, -4.0, 0.0, 0.0, 94, 3.6, 202.5, 6.3, 225.0
2023-11-21 10:34:00, 976.963, 976.963, 976.663, 27.3, 0.0, 8, 62, 0.0, 0.0, -6.4, -4.9, 0.0, 0.0, 81, 4.9, 45.0, 7.6, 45.0
2023-11-21 10:35:00, 976.963, 976.963, 976.663, 27.4, 0.0, 9, 62, 0.0, 0.0, -6.4, -4.3, 0.0, 0.0, 81, 4.0, 337.5, 5.8, 45.0
2023-11-21 10:36:00, 976.252, 976.252, 975.952, 27.4, 0.0, 10, 62, 0.0, 0.0, -6.4, -4.3, 0.0, 0.0, 90, 4.0, 202.5, 5.4, 247.5
2023-11-21 10:37:00, 976.455, 976.455, 976.155, 27.4, 0.0, 9, 62, 0.0, 0.0, -6.4, -2.7, 0.0, 0.0, 81, 2.2, 270.0, 4.9, 225.0
2023-11-21 10:38:00, 976.421, 976.421, 976.121, 27.4, 0.0, 9, 62, 0.0, 0.0, -6.4, -3.2, 0.0, 0.0, 90, 2.7, 292.5, 3.1, 292.5
2023-11-21 10:39:00, 976.590, 976.590, 976.290, 27.5, 0.0, 9, 62, 0.0, 0.0, -6.4, -3.2, 0.0, 0.0, 81, 2.7, 292.5, 4.0, 337.5
